matricule;etat_disponibilite;etat_situation;date_debut;date_fin;id_uf;statut_rh;position_administrative
5781;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;AJA;SPV;GIFF
5233;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;AJA;SPV;GIFF
3935;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;AJA;SPV;GIFF
4859;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;AJA;SPV;GIFF
3988;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;AJA;SPV;GIFF
4868;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;AJA;SPV;GIFF
4851;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;AJA;SPV;GIFF
5430;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;RIZ;SPV;G
3418;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;RIZ;SPV;G
5774;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;HBE;SPV;HBE
5839;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;HBE;SPV;HBE
5279;D0;PRET;2024-08-22T08:00:00+02:00;2024-08-22T20:00:00+02:00;HBE;SPV;HBE
4389;D0;PRET;2024-08-22T09:00:00+02:00;2024-08-22T21:00:00+02:00;PAJA;SPV;PEL
5141;D0;PRET;2024-08-22T09:00:00+02:00;2024-08-22T21:00:00+02:00;PAJA;SPV;PEL
1328;D0;PRET;2024-08-22T09:00:00+02:00;2024-08-22T21:00:00+02:00;PAJA;SPV;PEL
5432;D0;PRET;2024-08-22T10:00:00+02:00;2024-08-22T20:00:00+02:00;RIZ;SPV;G
3586;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;POV;SPV;FDF
4670;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;POV;SPV;FDF
1708;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;POV;SPV;FDF
204;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;POV;SPV;FDF
5751;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;POV;SPV;RG
5663;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;POV;SPV;FDF
3712;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;PTL;SPV;FDF
5587;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;PTL;SPV;FDF
4362;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;PTL;SPV;FDF
5831;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;PTL;SPV;FDF
5094;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;POV;SPV;FDF
5659;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;POV;SPV;FDF
5248;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;VIC;SPV;FDF
5514;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;VIC;SPV;FDF
3081;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;VIC;SPV;FDF
5491;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;VIC;SPV;FDF
4319;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;POV;SPV;FDF
4317;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;SLP;SPV;FDF
97;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;BAS;SPV;FDF
5264;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;BAS;SPV;FDF
5043;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;BAS;SPV;FDF
5730;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;BAS;SPV;FDF
4865;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;PIE;SPV;FDF
1608;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;PIE;SPV;FDF
5595;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;PIE;SPV;FDF
5362;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;PIE;SPV;FDF
3964;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;SLP;SPV;FDF
4248;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;SLP;SPV;FDF
5790;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;SLP;SPV;FDF
3587;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;AJA;SPV;FDF
5566;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;AJA;SPV;FDF
5824;IND;ABS_RAISON_PERSO;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;AJA;SPV;
5242;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;AJA;SPV;FDF
4858;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;AJA;SPV;FDF
5814;D0;PRET;2024-08-22T11:00:00+02:00;2024-08-22T19:00:00+02:00;PIA;SPV;FDF
1168;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
1631;IND;ABS_RAISON_PERSO;2024-08-22T19:00:00+02:00;2024-08-23T00:00:00+02:00;AJA;SPP;
1738;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
1814;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
3165;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
661;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
759;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
928;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
1594;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
1855;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
664;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
1698;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
3861;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
4271;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
4540;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;G
2363;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;PIE;SPP;G
724;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;PIE;SPP;G
4269;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;PIE;SPP;G
4504;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;PIE;SPP;G
737;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;CDT
3541;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;CCS;SPP;G
1811;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;CCS;SPP;G
481;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;CCS;SPP;G
167;IND;ABS_RAISON_SERVICE;2024-08-22T19:00:00+02:00;2024-08-23T00:00:00+02:00;AJA;SPP;
630;IND;ABS_RAISON_SERVICE;2024-08-22T19:00:00+02:00;2024-08-23T00:00:00+02:00;AJA;SPP;
1194;IND;ABS_RAISON_PERSO;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;CCS;SPV;
433;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;CCS;SPV;GR
798;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;VIC;SPV;G
4510;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;VIC;SPV;G
1731;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;VIC;SPV;G
1253;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;CCS;SPP;CDT
567;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;CDT
5280;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;PIE;SPV;G
5188;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;PIE;SPV;G
4392;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;PIE;SPV;G
951;IND;ABS_RAISON_SERVICE;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;
4953;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;G
3546;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;G
1697;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;G
3587;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;G
3305;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;G
5527;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;G
5246;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;G
4976;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;G
5824;IND;ABS_RAISON_PERSO;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;
1630;IND;ABS_RAISON_PERSO;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;
2213;D0;PRET;2024-08-22T19:00:00+02:00;2024-08-23T07:00:00+02:00;CCS;SPV;GR
803;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;RIZ;SPP;G
4011;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;RIZ;SPP;G
1246;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;RIZ;SPP;G
2342;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPP;G
447;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPP;G
577;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPP;G
3148;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPP;G
1200;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;PIA;SPV;G
3586;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPV;G
1708;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPV;G
4834;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-22T21:00:00+02:00;PTL;SPV;G
4362;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;PTL;SPV;G
5408;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;PTL;SPV;G
472;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;PTL;SPV;G
5823;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;PTL;SPV;G
5618;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPV;G
5800;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPV;G
5094;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPV;A
4581;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPP;A
5801;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;POV;SPV;G
3270;D10;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPP;CDT
2004;D10;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPV;CDT
1718;D10;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPV;CDT
643;D10;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPP;CDT
40;D10;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPV;CDT
680;D10;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPP;CDT
662;D10;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPP;CDT
850;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPP;CDT
601;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPV;CDT
679;D10;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPP;CDT
368;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPV;CDT
1309;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPV;CDT
886;D10;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPP;CDT
636;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;OPS;SPP;CDT
5221;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;SLP;SPV;G
1867;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;SLP;SPV;G
3047;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;SLP;SPV;G
5253;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;SLP;SPV;GR
5822;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;SLP;SPV;G
4469;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;SLP;SPV;G
4671;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
4657;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
1259;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
1562;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
4376;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
4733;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
5442;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
5747;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
5781;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
5233;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
3935;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
4859;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
3988;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
4868;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
4851;D15;PRET;2024-08-22T20:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPV;GIFF
1534;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;RIZ;SPV;G
5430;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;RIZ;SPV;G
1690;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;RIZ;SPV;G
3418;D0;PRET;2024-08-22T20:00:00+02:00;2024-08-23T08:00:00+02:00;RIZ;SPV;G
1631;IND;ABS_RAISON_PERSO;2024-08-23T00:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;
167;IND;ABS_RAISON_SERVICE;2024-08-23T00:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;
630;IND;ABS_RAISON_SERVICE;2024-08-23T00:00:00+02:00;2024-08-23T07:00:00+02:00;AJA;SPP;
1006;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
1584;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
1895;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
2034;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
3003;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;PLG
3004;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
673;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
929;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
873;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
1081;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;PIE;SPP;G
3776;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
3171;IND;ABS_RAISON_SERVICE;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;PIE;SPP;
3740;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
3988;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;PLG
3980;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
1072;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;PIE;SPP;G
782;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;CDT
5362;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;PIE;SPP;G
1631;IND;ABS_RAISON_PERSO;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;
3272;IND;ABS_RAISON_SERVICE;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;CCS;SPP;
1833;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;CCS;SPP;G
3719;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;CCS;SPP;G
167;IND;ABS_RAISON_SERVICE;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;
630;IND;ABS_RAISON_SERVICE;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;
1582;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;CCS;SPV;GR
3718;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;CCS;SPV;GR
1426;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;CCS;SPV;GR
1709;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;CCS;SPV;GR
3169;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;CCS;SPV;GR
611;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
5248;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;VIC;SPV;G
5355;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;VIC;SPV;G
3081;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;VIC;SPV;G
1170;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;CCS;SPP;CDT
4733;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;G
4356;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;G
1599;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;CDT
3976;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;PIE;SPV;G
5192;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;PIE;SPV;G
4509;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;PIE;SPV;G
4392;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;PIE;SPV;G
951;IND;ABS_RAISON_SERVICE;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;
4882;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;G
3983;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;G
950;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;G
5598;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;G
3936;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;G
5194;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;G
5824;IND;ABS_RAISON_PERSO;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;
1167;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;G
5233;D0;PRET;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPV;G
1630;IND;ABS_RAISON_PERSO;2024-08-23T07:00:00+02:00;2024-08-23T19:00:00+02:00;AJA;SPP;
3481;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;RIZ;SPP;G
3383;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;RIZ;SPP;G
705;IND;ABS_RAISON_PERSO;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;RIZ;SPP;
978;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;RIZ;SPP;G
4448;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;RIZ;SPP;G
1936;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;RIZ;SPP;G
1038;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPP;G
4319;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPP;G
504;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPP;G
4581;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPP;G
3579;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;RIZ;SPP;G
2111;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;CDO;SPV;CDO
4670;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPV;G
1345;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPV;G
1670;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPV;G
1999;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPV;G
574;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPP;G
5602;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;CDO;SPV;CDO
5573;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;CDO;SPV;CDO
5607;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;CDO;SPV;CDO
5284;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;CDO;SPV;CDO
5132;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;CDO;SPV;CDO
2164;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;CDO;SPV;CDO
5603;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;CDO;SPV;CDO
4834;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;PTL;SPV;G
4233;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;PTL;SPV;G
5587;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;PTL;SPV;G
5823;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;PTL;SPV;G
5663;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;POV;SPV;G
250;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPV;CDT
1718;D10;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPV;CDT
643;D10;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPP;CDT
564;D10;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPP;CDT
704;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPP;CDT
636;D10;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPP;CDT
680;D10;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPP;CDT
612;D0;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPP;CDT
662;D10;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPP;CDT
850;D10;PRET;2024-08-23T08:00:00+02:00;2024-08-23T20:00:00+02:00;OPS;SPP;CDT
